year,month,day,hour,minute,second,event
1993,2,7,10,21,6,2343
1993,2,7,13,59,11,3803
1993,2,7,16,31,31,303
1993,2,7,16,46,5,8406
1993,2,7,16,52,54,1074
1993,2,7,22,55,31,497
1993,2,8,0,6,12,3013
1993,2,8,0,19,31,778
1993,2,8,0,41,0,392
1993,2,8,2,3,42,1677
1993,2,8,2,22,43,17309
1993,2,8,3,29,17,558
1993,2,8,3,31,28,337
1993,2,8,3,35,50,315
1993,2,8,6,43,11,1597
1993,2,8,7,0,29,4870
1993,2,8,17,8,7,101954
1993,2,8,18,30,36,560
1993,2,8,23,12,53,3704
1993,2,8,23,31,30,428
1993,2,9,4,16,13,12463
1993,2,9,7,19,19,19226
1993,2,9,10,0,26,915
1993,2,9,11,36,9,2396
1993,2,10,6,5,44,1377
1993,2,10,7,19,28,1635
1993,2,10,7,37,40,17515
1993,2,10,8,37,13,47167
1993,2,10,9,13,54,830
1993,2,10,16,23,39,315
1993,2,10,19,22,52,546
1993,2,11,0,27,55,1171
1993,2,11,1,50,21,623
1993,2,11,1,55,51,422
1993,2,11,3,9,21,861
1993,2,11,3,16,18,3322
1993,2,11,3,22,52,729
1993,2,11,5,4,29,3887
1993,2,11,6,50,43,974
1993,2,11,10,38,44,656
1993,2,11,18,31,40,134976
1993,2,12,0,34,39,4500
1993,2,12,0,47,35,1234
1993,2,12,2,31,1,1929
1993,2,12,8,5,12,502
1993,2,12,8,13,8,701
1993,2,12,12,58,43,649
1993,2,12,20,39,6,333
1993,2,13,0,1,47,3210
1993,2,13,5,27,51,821
1993,2,13,6,7,1,663
1993,2,13,7,30,40,3007
1993,2,13,10,35,37,420
1993,2,13,14,48,4,445
1993,2,13,17,57,39,1217
1993,2,14,12,10,16,226
1993,2,14,12,42,35,374
1993,2,14,12,53,20,73061
1993,2,14,18,22,40,10107
1993,2,14,18,24,30,2248
1993,2,14,19,55,38,2659
1993,2,14,21,30,16,422
1993,2,14,21,34,9,733
1993,2,14,22,51,4,346
1993,2,14,22,59,57,1119
1993,2,14,23,4,42,5013
1993,2,15,0,45,47,291
1993,2,15,0,47,40,932
1993,2,15,2,3,22,3517
1993,2,15,5,35,36,761
1993,2,15,10,13,57,703
1993,2,15,12,39,56,513
1993,2,16,4,30,32,222
1993,2,16,4,39,33,1328
1993,2,16,7,27,49,39796
1993,2,16,12,2,6,510
1993,2,16,14,27,11,517
1993,2,16,17,32,46,291
1993,2,16,17,43,46,1999
1993,2,16,17,47,26,1404
1993,2,16,19,6,21,488
1993,2,16,19,12,7,316
1993,2,17,3,9,15,536
1993,2,17,10,35,30,26271
1993,2,18,3,9,5,1173
1993,2,18,9,28,7,304
1993,2,18,9,59,36,829
1993,2,18,10,56,20,25370
1993,2,18,11,35,57,288
1993,2,18,11,39,20,288
1993,2,18,17,49,1,301
1993,2,18,20,17,58,453
1993,2,20,19,28,27,396
1993,2,20,19,31,15,288
1993,2,21,0,25,28,323
1993,2,21,0,39,45,9100
1993,2,23,0,7,47,741
1993,3,1,10,32,41,352
1993,3,1,17,22,29,283
1993,3,1,23,30,41,464
1993,3,2,4,25,29,622
1993,3,2,12,12,26,689
1993,3,2,18,10,3,460
1993,3,2,18,18,25,438
1993,3,2,21,12,44,14146
1993,3,3,0,13,7,461
1993,3,3,0,45,55,1836
1993,3,3,3,45,43,13252
1993,3,3,6,41,4,596
1993,3,3,11,3,0,544
1993,3,3,15,26,30,3936
1993,3,3,19,59,14,945
1993,3,4,1,5,40,388
1993,3,4,11,41,14,816
1993,3,4,16,30,38,888
1993,3,4,18,44,37,568
1993,3,4,18,47,32,294
1993,3,4,18,50,11,1040
1993,3,4,19,3,8,1519
1993,3,4,20,26,21,551
1993,3,5,1,0,13,1335
1993,3,5,1,10,38,358
1993,3,5,16,22,22,556
1993,3,5,16,59,19,1848
1993,3,5,17,51,57,968
1993,3,5,22,45,51,1317
1993,3,6,1,35,44,605
1993,3,6,3,15,59,1250
1993,3,6,3,21,6,448
1993,3,6,4,51,17,475
1993,3,6,9,41,40,635
1993,3,6,20,23,34,24168
1993,3,6,21,17,57,1026
1993,3,6,21,27,37,1583
1993,3,6,21,52,11,2053
1993,3,7,13,0,26,357
1993,3,7,13,4,45,1517
1993,3,7,21,35,30,1116
1993,3,7,21,43,9,1931
1993,3,7,21,47,27,30785
1993,3,7,21,49,40,588
1993,3,7,21,50,52,627
1993,3,7,23,17,0,4220
1993,3,7,23,37,34,1047
1993,3,8,1,26,56,409
1993,3,8,3,48,28,655
1993,3,8,5,52,50,487
1993,3,8,14,24,55,361
1993,3,8,17,47,42,1592
1993,3,8,18,14,32,476
1993,3,8,19,46,27,558
1993,3,9,4,41,53,982
1993,3,9,13,39,26,339
1993,3,10,16,58,54,420
1993,3,11,13,24,7,701
1993,3,11,21,54,56,64350
1993,3,12,0,10,23,465
1993,3,12,2,46,40,935
1993,3,12,4,41,50,834
1993,3,12,11,54,29,1499
1993,3,12,18,1,50,79209
1993,3,12,19,11,37,1011
1993,3,13,10,28,57,2322
1993,3,13,14,16,48,879
1993,3,13,15,18,15,640
1993,3,14,12,28,31,723
1993,3,14,12,30,59,8235
1993,3,14,15,46,5,929
1993,3,14,17,23,48,284
1993,3,15,1,15,58,546
1993,3,15,3,2,49,302
1993,3,15,9,59,49,22026
1993,3,15,13,32,48,505
1993,3,15,14,58,30,758
1993,3,15,16,27,43,603
1993,3,15,17,39,39,5285
1993,3,15,19,4,15,518
1993,3,15,19,7,36,4120
1993,3,15,20,44,18,923
1993,3,15,21,19,4,2437
1993,3,15,23,53,32,762
1993,3,16,2,56,50,403
1993,3,18,22,31,3,399
1993,3,19,0,10,11,422
1993,3,19,1,45,11,320
1993,3,19,22,28,36,467
1993,3,20,0,11,51,502
1993,3,20,1,43,3,1167
1993,3,20,12,9,27,22839
1993,3,20,15,5,5,1001
1993,3,20,16,51,12,935
1993,3,20,16,57,18,14273
1993,3,20,21,17,1,1171
1993,3,20,21,22,50,742
1993,3,20,21,42,28,6907
1993,3,20,23,26,3,276
1993,3,21,3,31,17,7706
1993,3,21,5,16,52,619
1993,3,21,5,40,8,365
1993,3,21,12,55,27,522
1993,3,21,14,45,15,320
1993,3,21,17,6,14,456
1993,3,21,20,17,16,461
1993,3,21,20,22,47,1025
1993,3,21,21,59,33,309
1993,3,21,23,38,42,745
1993,3,22,1,2,3,924
1993,3,22,5,38,39,551
1993,3,22,16,24,8,11850
1993,3,22,17,42,58,293
1993,3,22,19,28,7,703
1993,3,22,21,7,0,4686
1993,3,23,0,11,45,1862
1993,3,23,1,36,52,11225
1993,3,23,15,6,33,611
1993,3,24,1,39,46,7250
1993,3,24,3,21,56,4521
1993,3,25,15,44,5,2808
1993,3,25,17,24,12,1586
1993,3,25,17,26,6,442
1993,3,25,18,55,41,1061
1993,3,25,19,15,44,538
1993,3,26,1,25,44,654
1993,3,26,3,11,43,425
1993,3,26,4,17,2,481
1993,3,27,8,54,5,338
1993,3,28,8,25,32,4051
1993,3,29,0,45,58,1637
1993,3,29,5,32,1,2487
1993,3,29,5,37,2,2643
1993,3,29,6,51,33,450
1993,3,29,8,10,31,334
1993,3,29,8,13,1,704
1993,3,29,8,33,10,163314
1993,3,30,7,46,44,736
1993,3,30,10,25,47,3295
1993,3,30,17,41,23,723
1993,3,31,9,8,20,3860
1993,4,3,23,9,46,383
1993,4,5,17,7,30,337
1993,4,5,22,14,50,1598
1993,4,6,2,34,0,1947
1993,4,6,5,49,25,322
1993,4,6,17,48,50,555
1993,4,6,22,12,21,565
1993,4,6,22,44,25,375
1993,4,6,23,44,52,26507
1993,4,7,2,57,12,806
1993,4,7,5,4,30,452
1993,4,7,10,49,5,1943
1993,4,7,13,57,12,1100
1993,4,8,2,17,34,362
1993,4,8,20,37,42,1526
1993,4,9,2,31,50,591
1993,4,9,17,15,50,1135
1993,4,9,19,28,23,6013
1993,4,9,20,22,0,372
1993,4,10,17,47,32,445
1993,4,10,17,59,31,356
1993,4,10,21,18,52,45787
1993,4,11,0,27,6,6760
1993,4,11,0,31,58,548
1993,4,11,6,13,37,26887
1993,4,12,2,31,41,648
1993,4,16,20,6,42,2311
1993,4,18,18,17,43,448
1993,4,18,19,14,19,10137
1993,4,19,6,4,12,543
1993,4,20,12,51,15,700
1993,4,20,17,45,46,464
1993,4,20,20,19,18,260
1993,4,21,4,24,37,868
1993,4,21,7,20,25,13021
1993,4,21,8,37,23,619
1993,4,21,14,31,15,1414
1993,4,23,18,26,15,652
1993,4,28,16,5,43,290
1993,5,1,23,2,40,288
1993,5,3,19,2,40,545
1993,5,5,18,25,58,458
1993,5,6,15,43,26,3440
1993,5,6,18,29,9,11191
1993,5,6,18,31,43,460
1993,5,9,0,5,29,377
1993,5,10,10,4,53,927
1993,5,11,16,17,32,2888
1993,5,12,8,42,12,591
1993,5,12,19,39,8,737
1993,5,13,3,30,10,585
1993,5,13,11,21,40,3421
1993,5,14,4,52,5,2020
1993,5,14,5,27,2,1218
1993,5,14,22,5,4,29454
1993,5,24,0,6,22,590
1993,5,25,20,37,7,801
1993,5,25,22,57,16,729
1993,5,26,2,31,37,807
1993,5,27,17,48,25,4430
1993,5,27,17,54,33,441
1993,5,28,0,24,51,1157
1993,5,28,2,2,42,26552
1993,5,28,3,0,48,3697
1993,5,28,3,28,20,510
1993,5,29,8,8,4,659
1993,5,29,11,36,52,1079
1993,5,30,5,16,50,1295
1993,5,30,6,48,53,11314
1993,6,1,4,42,32,1228
1993,6,1,8,12,24,281
1993,6,1,20,3,54,1974
1993,6,1,23,4,56,623
1993,6,2,2,16,3,407
1993,6,2,9,46,25,893
1993,6,3,2,38,55,315
1993,6,3,15,49,59,38606
1993,6,3,20,24,36,1258
1993,6,3,23,22,45,1759
1993,6,3,23,35,2,3055
1993,6,5,2,4,39,399
1993,6,5,12,6,0,354
1993,6,5,12,9,33,355
1993,6,6,17,10,10,328
1993,6,7,5,42,49,17195
1993,6,7,12,48,45,467
1993,6,7,14,21,16,154002
1993,6,7,17,49,46,1039
1993,6,7,20,18,52,583
1993,6,8,2,46,43,681
1993,6,8,4,39,57,597
1993,6,8,6,9,46,2773
1993,6,8,13,6,7,883
1993,6,8,16,48,49,566
1993,6,8,22,39,49,837
1993,6,9,0,21,27,282
1993,6,9,8,13,11,414
1993,6,9,18,20,34,677
1993,6,9,18,31,42,21916
1993,6,9,21,7,53,1059
1993,6,10,7,49,9,1279
1993,6,10,8,8,55,790
1993,6,10,8,21,47,538
1993,6,10,14,9,11,761
1993,6,10,14,18,4,1347
1993,6,10,15,40,53,1147
1993,6,11,10,27,54,589
1993,6,11,18,50,59,413
1993,6,11,22,10,11,440
1993,6,12,2,54,9,358
1993,6,19,23,46,14,2633
1993,6,20,11,37,42,543
1993,6,20,14,45,47,1805
1993,6,24,7,38,48,20639
1993,6,24,14,55,9,351
1993,6,24,18,11,22,4362
1993,6,25,1,45,44,437
1993,6,25,3,9,2,15891
1993,6,25,19,40,9,802
1993,6,26,0,21,2,300
1993,6,26,8,10,40,9049
1993,6,26,9,38,53,1207
1993,6,26,23,10,37,502
1993,6,26,23,57,53,773
1993,6,27,0,47,30,1164
1993,6,27,2,36,25,874
1993,6,27,4,31,38,15809
1993,6,27,11,18,36,13823
1993,6,27,11,55,52,1731
1993,6,27,18,54,52,824
1993,6,27,23,31,51,1500
1993,6,28,1,11,32,1977
1993,6,29,7,51,44,1033
1993,6,30,4,50,44,247
1993,6,30,5,2,29,362
1993,7,1,16,52,39,1433
1993,7,2,1,15,47,554
1993,7,2,13,18,7,150586
1993,7,3,10,40,30,2514
1993,7,3,20,6,11,316
1993,7,4,2,19,33,2885
1993,7,4,10,19,18,1713
1993,7,4,11,56,9,1717
1993,7,5,17,41,0,441
1993,7,5,22,41,13,527
1993,7,6,0,6,40,373
1993,7,6,15,27,29,1363
1993,7,12,10,30,37,350
1993,7,17,5,40,9,469
1993,7,18,18,49,27,249
1993,7,21,16,31,5,999
1993,7,21,22,54,9,626
1993,7,22,6,33,0,5791
1993,7,23,21,45,25,530
1993,7,26,21,33,20,801
1993,7,27,1,59,11,332
1993,7,27,15,43,1,923
1993,7,27,15,57,17,392
1993,7,27,18,51,25,1411
1993,8,2,19,28,3,2928
1993,8,4,2,22,36,8141
1993,8,5,22,4,13,422
1993,8,6,5,21,53,736
1993,8,10,18,55,0,242
1993,8,10,19,2,48,1926
1993,8,11,2,49,12,1331
1993,8,11,5,49,46,785
1993,8,11,10,14,44,961
1993,8,13,20,19,10,978
1993,8,13,20,22,55,282
1993,8,21,8,33,45,319
1993,8,25,6,43,56,292
1993,9,14,4,27,40,423
1993,9,18,9,11,24,310
1993,9,18,16,11,4,4415
1993,9,26,1,10,55,8871
1993,9,26,5,50,7,1297
1993,9,26,10,24,28,4794
1993,9,26,13,17,30,727
1993,9,26,17,26,10,2212
1993,9,26,23,36,44,520
1993,9,27,12,8,33,38559
1993,9,27,13,38,43,562
1993,9,27,14,44,4,571
1993,9,27,21,5,50,604
1993,9,27,21,30,10,309
1993,9,27,22,30,57,966
1993,9,27,22,47,16,12833
1993,9,28,2,59,17,501
1993,9,28,5,47,51,293
1993,9,28,19,29,22,515
1993,9,28,23,13,13,511
1993,9,29,0,46,15,634
1993,9,29,3,43,59,565
1993,9,29,8,27,30,3443
1993,9,29,9,49,41,526
1993,9,29,21,59,53,261
1993,9,29,23,17,32,421
1993,9,30,16,13,26,293
1993,9,30,19,7,3,1033
1993,9,30,20,32,38,300
1993,9,30,23,9,36,1463
1993,10,1,2,56,53,437
1993,10,1,3,43,55,638
1993,10,1,4,17,22,4884
1993,10,1,7,19,37,1985
1993,10,1,12,54,14,385
1993,10,1,17,44,32,1322
1993,10,1,21,15,40,584
1993,10,1,22,32,47,16008
1993,10,1,23,52,38,21101
1993,10,2,4,27,55,568
1993,10,2,7,40,6,237673
1993,10,2,12,12,4,20706
1993,10,2,13,54,29,1534
1993,10,2,14,53,6,535
1993,10,2,17,44,54,3206
1993,10,2,19,23,30,574
1993,10,3,9,25,58,106264
1993,10,3,11,59,3,412
1993,10,3,12,38,42,772
1993,10,3,12,42,38,25809
1993,10,4,0,34,15,14985
1993,10,5,20,19,16,1076
1993,10,7,12,29,0,1210
1993,10,7,14,53,38,2191
1993,10,7,16,25,22,834
1993,10,7,18,14,14,18650
1993,10,7,21,37,39,980
1993,10,9,1,11,7,2578
1993,10,9,17,43,32,1938
1993,10,9,18,1,44,433
1993,10,9,19,10,59,13087
1993,10,21,1,4,12,750
1993,10,24,5,1,21,2413
1993,10,27,6,36,59,4872
1993,10,28,21,9,3,303
1993,10,30,10,25,52,634
1993,10,30,14,21,14,1399
1993,10,31,7,17,31,515
1993,10,31,16,44,22,9291
1993,11,2,5,29,24,333
1993,11,4,3,26,26,339
1993,11,4,14,27,21,497
1993,11,9,10,22,54,322
1993,11,10,23,24,44,302
1993,11,11,0,45,0,357
1993,11,11,14,44,33,5386
1993,11,12,2,22,4,10782
1993,11,12,17,58,13,360
1993,11,12,18,3,42,4246
1993,11,12,19,44,26,516
1993,11,12,19,58,48,495
1993,11,12,20,48,11,1899
1993,11,12,21,31,23,3106
1993,11,12,22,55,41,1052
1993,11,13,0,14,11,26487
1993,11,13,0,18,6,1743
1993,11,13,0,20,16,557
1993,11,13,4,33,27,499
1993,11,13,6,26,59,7153
1993,11,13,6,38,46,4398
1993,11,13,6,52,16,281
1993,11,13,10,39,3,1823
1993,11,13,15,28,41,3688
1993,11,13,15,54,36,304
1993,11,14,4,19,23,427
1993,11,18,16,57,53,1081
1993,11,20,0,19,47,1683
1993,11,25,5,36,48,365
1993,11,25,8,7,55,1209
1993,11,25,20,24,27,1122
1993,11,29,10,9,56,3608
1993,11,29,15,13,9,437
1993,11,29,17,34,27,599
1993,11,29,20,32,2,1370
1993,11,30,6,3,32,154095
1994,1,1,4,17,23,395
1994,1,1,5,54,35,1122
1994,1,1,6,1,49,471
1994,1,1,12,21,42,7344
1994,1,1,13,30,21,556
1994,1,1,16,36,22,532
1994,1,1,23,13,18,20805
1994,1,2,2,14,59,1069
1994,1,2,2,35,17,2114
1994,1,2,11,42,51,648
1994,1,2,11,47,44,1185
1994,1,2,15,10,30,2230
1994,1,2,22,34,46,679
1994,1,2,22,54,25,143254
1994,1,4,5,34,17,5153
1994,1,5,1,54,11,591
1994,1,5,3,46,37,745
1994,1,5,3,51,50,333
1994,1,5,3,56,18,228
1994,1,5,6,49,58,2659
1994,1,5,8,19,43,305
1994,1,5,8,27,30,3038
1994,1,5,14,2,3,4622
1994,1,5,15,31,38,1544
1994,1,5,17,1,16,392
1994,1,5,17,22,24,1343
1994,1,5,20,32,15,278
1994,1,5,20,42,46,340
1994,1,5,21,56,49,509
1994,1,5,23,29,8,774
1994,1,6,0,50,32,808
1994,1,6,4,5,25,47504
1994,1,6,6,13,48,4926
1994,1,6,7,25,14,325
1994,1,6,10,35,18,7685
1994,1,6,15,20,48,1504
1994,1,6,17,1,12,2967
1994,1,6,18,40,32,348
1994,1,7,0,42,16,2055
1994,1,7,2,13,43,1397
1994,1,7,2,24,4,823
1994,1,7,7,15,18,305
1994,1,7,7,18,28,567
1994,1,7,10,15,49,3618
1994,1,7,11,27,21,34998
1994,1,7,12,36,17,1525
1994,1,7,17,44,20,270
1994,1,7,22,26,16,2245
1994,1,7,23,55,45,531
1994,1,8,7,59,48,568
1994,1,9,4,4,54,584
1994,1,9,22,47,17,2289
1994,1,9,23,9,48,309
1994,1,10,23,14,43,346
1994,1,11,10,36,29,261
1994,1,15,8,16,38,1508
1994,1,15,9,28,34,3857
1994,1,15,10,59,3,270
1994,1,15,14,33,4,370
1994,1,16,1,3,5,277
1994,1,16,4,15,58,280
1994,1,16,4,21,32,1239
1994,1,16,5,38,28,291
1994,1,16,7,0,24,1694
1994,1,16,13,29,42,607
1994,1,16,13,32,33,395
1994,1,16,16,28,1,304
1994,1,16,23,1,11,343
1994,1,16,23,16,47,70498
1994,1,17,0,36,42,2053
1994,1,17,5,46,59,290
1994,1,17,7,20,16,723
1994,1,17,9,38,25,428
1994,1,17,11,13,33,417
1994,1,17,11,15,31,18620
1994,1,17,12,59,35,481
1994,1,17,13,3,56,1593
1994,1,17,23,49,20,848
1994,1,18,1,44,32,368
1994,1,18,1,53,48,1581
1994,1,18,1,58,2,3023
1994,1,18,4,20,46,12800
1994,1,18,11,8,14,366
1994,1,18,14,13,41,288
1994,1,19,2,49,15,1718
1994,1,19,9,9,38,3307
1994,1,19,11,35,35,1839
1994,1,19,11,45,13,3665
1994,1,19,13,41,29,1534
1994,1,21,10,23,6,454
1994,1,22,6,33,57,1180
1994,1,22,20,41,36,364
1994,1,23,12,45,36,848
1994,1,24,8,24,58,645
1994,1,24,22,32,1,760
1994,1,25,0,0,15,1464
1994,1,25,1,55,58,501
1994,1,25,3,35,16,6907
1994,1,25,13,54,11,2579
1994,1,25,18,42,7,781
1994,1,26,1,10,53,1825
1994,1,26,5,39,56,13712
1994,1,26,6,3,34,716
1994,1,26,7,29,2,2407
1994,1,26,11,38,25,1384
1994,1,26,16,31,54,693
1994,1,26,16,39,36,7266
1994,1,26,21,19,20,725
1994,1,26,22,37,3,5625
1994,1,27,2,13,5,2799
1994,1,27,3,49,59,4293
1994,1,27,3,56,28,1093
1994,1,27,5,9,7,93621
1994,1,28,8,58,19,4413
1994,1,28,10,51,45,3562
1994,1,28,18,25,20,5982
1994,1,28,18,30,34,9537
1994,1,28,19,47,14,6982
1994,1,29,1,0,51,1636
1994,1,29,3,39,46,18531
1994,1,29,3,57,44,436
1994,1,29,4,9,45,517
1994,1,29,8,21,15,960
1994,1,29,8,48,55,608
1994,1,29,8,57,0,1271
1994,1,29,11,25,29,14782
1994,1,29,12,59,37,1485
1994,1,29,15,8,45,15749
1994,2,7,13,59,5,1143
1994,2,9,1,38,30,327
1994,2,9,18,56,42,466
1994,2,10,18,28,2,243
1994,2,13,11,49,49,522
1994,2,14,6,7,39,1749
1994,2,17,10,19,45,2276
1994,2,20,1,9,58,1551
1994,2,23,17,48,57,292
1994,2,24,3,14,36,315
1994,2,25,8,10,0,485
1994,2,27,9,4,50,2134
1994,4,21,15,7,12,294
1994,4,22,0,19,42,23552
1994,5,12,14,59,18,513
1994,5,12,15,2,8,967
1994,5,12,18,50,30,593
1994,5,14,0,11,21,1802
1994,5,15,20,4,45,961
1994,5,16,0,1,12,366
1994,5,31,20,29,16,823
1994,6,6,12,52,17,1823
1994,6,7,6,33,38,2211
1994,6,16,23,38,43,225
1994,6,17,11,45,3,633
1994,6,29,21,42,17,1231
1994,6,30,13,37,49,468
1994,7,6,16,46,27,1615
1994,7,7,9,57,8,4389
1994,7,10,3,41,21,1711
1994,7,12,22,47,54,1133
1994,7,14,8,48,43,2159
1994,7,14,19,58,7,4693
1994,7,15,3,25,13,625
1994,7,15,13,4,41,680
1994,7,16,7,39,34,567
1994,7,23,10,16,16,1605
1994,8,13,23,42,30,1741
1994,8,14,4,16,9,1159
1994,8,14,17,39,15,914
1994,8,14,17,53,13,552
1994,8,15,12,46,15,11918
1994,8,16,23,3,51,636
1994,8,18,3,3,9,2495
1994,8,19,0,30,24,337
1994,8,20,0,8,40,1036
1994,8,29,7,52,11,236
1994,8,29,10,45,49,293
1994,8,29,11,31,8,370
1994,8,29,12,43,5,291
1994,8,29,18,32,30,862
1994,8,29,19,14,50,637
1994,8,29,20,21,54,1513
1994,8,30,10,35,43,21278
1994,8,30,16,59,50,251
1994,8,30,17,4,38,469
1994,8,30,19,47,27,4444
1994,8,30,21,21,21,242
1994,8,30,21,48,40,309
1994,8,31,7,56,6,946
1994,8,31,10,5,35,1256
1994,8,31,12,36,30,829
1994,8,31,23,52,13,538
1994,9,1,4,9,42,313
1994,9,2,4,5,54,639
1994,9,2,22,29,57,563
1994,9,3,8,8,22,4746
1994,9,3,15,53,55,4470
1994,9,6,0,54,57,2506
1994,9,6,1,4,34,215
1994,9,6,4,21,38,756
1994,9,6,13,21,14,332
1994,9,7,6,41,23,782
1994,9,7,8,26,37,440
1994,9,7,20,52,23,360
1994,9,9,13,44,12,5272
1994,9,11,4,37,5,488
1994,10,5,7,11,21,842
1994,10,5,11,58,1,625
1994,10,5,12,51,5,607
1994,10,6,19,7,14,1278
1994,10,7,15,23,23,378
1994,10,9,16,25,55,260
1994,10,10,14,32,48,221
1994,10,12,10,0,33,4003
1994,10,15,10,15,53,1004
1994,10,16,22,51,25,421
1994,10,17,14,21,48,426
1994,10,18,4,45,26,414
1994,10,19,13,39,57,426
1994,10,19,21,2,50,4543
1994,10,22,14,16,4,258
1994,10,24,10,27,15,245
1994,10,25,9,55,55,857
1994,12,8,13,24,37,1001
1994,12,11,3,29,23,329
1994,12,12,11,59,55,339
1994,12,14,0,2,55,5256
1994,12,14,5,38,52,64009
1994,12,18,6,47,8,658
1994,12,19,4,36,39,4228
1994,12,21,21,10,52,353
1994,12,21,23,25,58,850
1994,12,24,10,13,0,641
1994,12,25,6,40,58,290
1995,1,2,20,2,50,356
1995,1,20,7,29,20,408
1995,1,25,14,6,1,1459
1995,1,27,20,0,24,2440
1995,1,27,20,5,24,1198
1995,1,28,2,10,23,1085
1995,1,30,23,4,18,3074
1995,1,31,6,14,46,272
1995,1,31,10,6,20,1378
1995,1,31,23,19,51,567
1995,2,1,0,58,22,1238
1995,2,1,9,4,9,7915
1995,2,1,9,24,50,335
1995,2,1,9,29,46,7815
1995,2,2,22,18,33,918
1995,2,3,1,50,8,101487
1995,2,3,16,50,44,1037
1995,2,4,5,43,55,1334
1995,2,5,13,49,52,1502
1995,2,6,6,51,26,1479
1995,2,18,12,1,4,1110
1995,2,19,16,52,24,276
1995,2,19,18,45,20,385
1995,2,19,21,30,44,455
1995,2,19,23,43,2,1733
1995,2,20,1,8,33,244
1995,2,20,4,17,56,432
1995,2,20,4,22,30,365
1995,2,23,9,41,16,660
1995,2,28,1,53,47,298
1995,3,3,19,47,54,810
1995,3,4,2,34,48,403
1995,3,4,16,0,9,3240
1995,3,6,8,26,47,6660
1995,3,7,3,41,19,3438
1995,3,7,18,48,43,809
1995,3,8,8,30,54,788
1995,3,8,19,44,45,722
1995,3,15,3,54,15,294
1995,3,15,18,7,47,367
1995,3,16,14,15,54,992
1995,3,22,16,28,46,1598
1995,3,23,15,36,15,672
1995,3,23,15,38,51,850
1995,3,26,23,27,25,685
1995,3,27,19,12,22,399
1995,3,27,19,16,0,15711
1995,3,27,19,27,45,1849
1995,3,28,1,23,59,3245
1995,3,28,21,32,47,998
1995,3,28,21,46,12,1463
1995,3,29,0,45,43,1360
1995,3,29,0,56,39,581
1995,3,29,1,1,36,368
1995,3,29,1,28,27,1023
1995,3,29,2,15,38,906
1995,3,29,3,2,4,2615
1995,3,30,0,5,4,1143
1995,3,30,0,9,13,1694
1995,3,30,0,35,0,241
1995,3,30,1,42,25,317
1995,4,12,10,20,22,550
1995,4,12,11,43,31,376
1995,4,19,0,39,11,859
1995,4,19,3,41,5,994
1995,4,19,11,38,21,376
1995,4,21,13,37,56,2285
1995,4,22,0,45,50,1849
1995,4,22,7,43,55,485
1995,4,22,9,19,20,847
1995,4,22,10,50,0,620
1995,4,22,11,44,55,1091
1995,4,22,12,23,38,4436
1995,4,22,17,11,12,9519
1995,4,22,17,34,52,2979
1995,4,22,23,19,8,1381
1995,5,13,12,49,28,2544
1995,5,13,18,25,47,454
1995,5,14,1,30,7,1784
1995,5,17,3,58,10,892
1995,5,17,5,38,22,243
1995,5,21,13,43,25,313
1995,5,22,9,40,35,549
1995,5,22,19,4,47,742
1995,8,18,21,7,39,1028
1995,8,19,16,22,5,671
1995,10,10,16,39,2,716
1995,10,11,6,9,32,678
1995,10,11,9,10,27,1415
1995,10,11,13,31,10,198
1995,10,13,5,2,11,101908
1995,10,13,9,19,36,276
1995,10,13,15,19,9,11025
1995,10,13,16,9,54,1250
1995,10,14,6,55,43,2739
1995,10,14,7,38,28,1532
1995,10,14,7,43,4,517
1995,10,20,5,57,6,50696
1995,10,21,15,20,54,2869
1995,11,23,17,23,58,482
1996,3,11,16,13,14,280
1996,4,22,2,26,51,598
1996,4,22,2,33,44,1455
1996,4,22,3,1,7,842
1996,5,6,7,20,9,400
1996,5,8,15,17,38,6158
1996,5,10,16,12,48,1431
1996,5,12,10,36,35,304
1996,5,13,15,45,40,556
1996,5,13,23,30,21,285
1996,7,8,21,37,28,261
1996,7,8,21,46,55,236
1996,7,8,23,40,48,446
1996,7,9,1,30,36,470
1996,7,9,6,9,55,285
1996,7,9,9,4,13,347
1996,7,9,9,9,40,1400000
1996,7,9,22,34,34,503
1996,7,9,22,36,22,362
1996,7,9,22,43,30,1596
1996,7,10,3,18,3,3268
1996,7,10,16,9,13,1801
1996,7,10,23,11,16,563
1996,7,11,4,37,1,9522
1996,7,11,9,24,3,411
1996,7,12,17,11,30,523
1996,7,12,20,53,4,393
1996,7,13,3,6,57,646
1996,8,5,14,25,2,1035
1996,8,22,7,54,31,1239
1996,8,26,18,18,56,438
1996,8,28,8,3,56,10423
1996,11,29,6,20,0,355
1996,12,1,20,21,26,1015
1996,12,2,12,57,5,284
1996,12,2,14,34,13,482
1996,12,2,23,48,52,423
1994,11,4,0,11,5,323
1994,11,8,6,45,13,4173
1994,11,8,12,17,16,314
1995,9,5,6,11,11,351
1995,9,5,7,18,21,719
1995,9,17,17,46,10,562
1995,9,20,4,38,23,4130
1995,9,20,7,51,39,477
1995,9,20,10,52,48,1299
1997,2,2,6,33,59,338
1997,2,19,22,21,54,603
1997,2,20,8,1,44,4340
1997,3,6,0,29,12,3658
1997,4,1,10,25,36,458
1997,4,2,0,32,4,634
1997,4,3,2,26,49,388
1997,4,15,7,30,36,286
1997,5,12,4,53,55,1291
1997,5,21,6,7,31,997
1997,5,21,6,21,14,512
1997,5,21,20,9,32,4076
